numero,filename,class,origin,source_file,row_idx,pred_class_label,pred_class_confidence,pred_origin_label,pred_origin_confidence,judge_model,judge_host,judge_error,phish_raw,origin_raw
181,0181.txt,phishing,manuale,M_P_Nazario.csv,182,phishing,0.7000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.7,""signals"":[""urgent action"", ""credential request"", ""suspicious link mention""],""rationale"":""The email attempts to deceive the recipient by creating a sense of urgency and requesting an update to ensure account security, which is a common phishing tactic.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""polished tone"", ""formal language"", ""specific details""],""rationale"":""The email's structure, vocabulary, and sentence construction suggest a human writer, with a focus on clarity and professionalism.""}"
182,0182.txt,phishing,ai,A_P_synthetic_phish.csv,1041,non-phishing,0.8000,unknown,0.5000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""system-generated notification""],""rationale"":""The email appears to be a routine system-generated notification, likely part of an automated process.""}","{""label"":""unknown"",""confidence"":0.5,""style_cues"":[""template-like phrasing""],""rationale"":""The email's structure and language are consistent with automated systems, but some phrases seem slightly humanized.""}"
183,0183.txt,phishing,manuale,M_P_L_Nigerian_5.csv,3175,phishing,0.8000,unknown,0.4000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.8,""signals"":[""urgent action"", ""credential request"", ""payment request"", ""suspicious link mention"", ""spoofed identity"", ""overly complex transaction""],""rationale"":""The email contains several red flags, including an urgent and confidential business relationship, a large transfer of funds, and requests for assistance with sensitive transactions. The tone is overly for","{""label"":""unknown"", ""confidence"":0.4, ""style_cues"":[""template-like phrasing"", ""generic salutations"", ""unnatural repetitiveness""], ""rationale"":""The email's structure and language suggest a template or script, but the content is too specific to be entirely generated by AI. The tone and style are somewhat formal and professional, but the request for assistance and the promise of compensation seem unu"
184,0184.txt,non-phishing,manuale,M_P_L_Nigerian_5.csv,410,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""holiday pay request""], ""rationale"":""The email appears to be a legitimate company communication regarding holiday pay for employees working on July 4th.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure and language suggest a human author, with clear subject lines, formal greetings, and concise paragraphs.""}"
185,0185.txt,non-phishing,manuale,M_P_L_Nigerian_5.csv,1627,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""technical discussion"",""LDAP SASL bind fix""],""rationale"":""The email appears to be a legitimate technical discussion about fixing an issue with the LDAP SASL bind against w2k3, with no suspicious language or requests for sensitive information.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The text appears to be a formal, technical discussion with a clear structure and proper formatting.""}"
186,0186.txt,phishing,ai,A_P_synthetic_phish.csv,4933,phishing,0.3000,ai-generated,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.3,""signals"":[""urgent action"",""credential request""],""rationale"":""The email attempts to create a sense of urgency and encourages the recipient to take immediate action, which is a common tactic used by phishing emails.""}","{""label"":""ai-generated"",""confidence"":0.8,""style_cues"":[""template-like phrasing"", ""unnatural repetitiveness""],""rationale"":""The text appears to be generated based on a template, with repetitive language and a lack of personal touch.""}"
187,0187.txt,non-phishing,manuale,M_P_L_Nigerian_5.csv,6089,non-phishing,0.9000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.9,""signals"":[""open source discussion"",""technical details provided""],""rationale"":""The email appears to be a genuine conversation about open-sourcing project components, with technical details shared in a non-deceptive manner.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""personal tone"",""informal language"",""specific examples""],""rationale"":""The email's informal tone and specific examples suggest a human author, while the technical details are consistent with a developer's writing style.""}"
188,0188.txt,non-phishing,manuale,M_P_L_Nigerian_5.csv,1077,non-phishing,0.8000,unknown,0.5000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""comp.os.plan9"",""news.answers archive sites""],""rationale"":""This email appears to be a legitimate reminder about a publicly available FAQ, with no suspicious language or requests for personal information.""}","{""label"":""unknown"",""confidence"":0.5,""style_cues"":[""generic salutations""],""rationale"":""The text appears to be a straightforward announcement with minimal stylistic flair, making it difficult to determine whether it was written by a human or generated by AI.""}"
189,0189.txt,phishing,manuale,M_P_L_Nigerian_5.csv,4018,phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.8,""signals"":[""urgent action"", ""credential request"", ""payment request"", ""spoofed identity""], ""rationale"":""""}","{\n""label"": ""manual"",\n""confidence"": 0.8,\n""style_cues"": [""very polished neutral tone"", ""template-like phrasing"", ""high consistency"", ""low idiosyncrasy""],\n""rationale"": ""The email's structure, language, and tone are consistent with a human-written letter, but the content is unusual and may be indicative of an AI-generated text. The level of detail and specificity in the story raises suspicions.""\n}"
190,0190.txt,non-phishing,manuale,M_P_L_Nigerian_5.csv,209,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""official communication from a corporation""], ""rationale"":""The email appears to be an official communication from Enron North America Corp., with a formal structure and contact information, suggesting it is not attempting to deceive the recipient.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""professional tone"",""formal language"",""specific company information""],""rationale"":""The email includes specific company information and formal language, suggesting a human-written text.""}"
191,0191.txt,non-phishing,ai,A_L_kaggle.csv,711,phishing,0.7000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.7,""signals"":[""urgent action"",""credential request"",""suspicious link mention""],""rationale"":""The email contains a sense of urgency and requests verification to prevent account disruption, which are common tactics used by phishing emails. The inclusion of a suspicious link and the request for immediate action further support this classification.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's formal tone and structured layout suggest human authorship. The language is professional and lacks the characteristic patterns of AI-generated text.""}"
192,0192.txt,non-phishing,ai,A_L_kaggle.csv,673,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""suspicious link mention"", ""credential request"", ""account threat""],""rationale"":""The email appears to be a legitimate security alert from a reputable organization, providing general tips and advice on how to protect oneself against cybercrime. The tone is informative and cautionary rather than urgent or deceptive.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's formal tone and structured content suggest human authorship. The language is professional and informative, with a clear call to action.""}"
193,0193.txt,non-phishing,ai,A_L_kaggle.csv,166,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""prize announcement"", ""identity verification request""], ""rationale"":""The email appears to be a legitimate lottery notification, as it includes typical phrases like 'congratulations' and 'you've won a prize'. The request for identity verification is also common in such situations.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""generic salutations""],""rationale"":""The email's formal tone, use of congratulatory language, and structured paragraphs suggest a human-written text. The level of detail and the inclusion of specific information (e.g., prize amount) also indicate manual composition.""}"
194,0194.txt,non-phishing,ai,A_L_kaggle.csv,556,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""cosmic journey"", ""warm regards"", ""Laura Turner""], ""rationale"":""The email's tone and language suggest a genuine interest in astronomy and astrophotography, with no suspicious or urgent requests.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""personal salutations"", ""specific references (Mr. Kevin Parker)""], ""rationale"":""The email's tone and language suggest a personal touch, with specific references to the recipient and a sense of enthusiasm and passion for astrophotography.""}"
